Feature	CompGroup.C.	BaseGroup.B.	NumSamplesInC	NumSamplesInB	SignedFC	Tstatistic	Parameter	Pvalue	X95.Conf.Int.1	X95.Conf.Int.2	MeanC	MeanB	NullValue.DifferenceInMeans	Alternative	Method	FDR
X3945006_H1F0	Relapsed	No_relapse	20	20	1.30359886402118	2.3548730201198	36.6548208733584	0.0239970521781096	0.0532826534472445	0.711717346552756	7.197929	6.815429	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4034193_TTTY11	Relapsed	No_relapse	20	20	1.24222025764593	2.38358360244606	28.4204185243675	0.0240565263531955	0.0441816530542456	0.581660346945755	3.722297	3.409376	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3937967_FLJ26056	Relapsed	No_relapse	20	20	1.57121270434183	2.36088357735543	33.5077946362242	0.0241954124573239	0.0904388430605075	1.21331815693949	4.0254415	3.373563	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3865511_EML2	Relapsed	No_relapse	20	20	1.17880697334516	2.3494115888252	36.9530978754141	0.0242577653050261	0.0326414429728201	0.442013557027178	5.636511	5.3991835	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2453793_LAMB3	Relapsed	No_relapse	20	20	1.19540874339664	2.3457507549235	37.322913993221	0.0244089433785714	0.0351443433072942	0.479863656692706	5.4276715	5.1701675	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2508611_ARHGAP15	Relapsed	No_relapse	20	20	-1.23392824347183	-2.34728887396454	36.4163472760848	0.0244615174802979	-0.565174571267623	-0.0413424287323771	3.828266	4.1315245	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3862077_EID2	Relapsed	No_relapse	20	20	-1.23337584730672	-2.34320709580711	37.8783939339213	0.0244712846386117	-0.564079603498162	-0.0411453965018383	4.9450515	5.247664	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2896958_FAM8A1	Relapsed	No_relapse	20	20	1.12397075652296	2.34597174426853	36.4363540252702	0.0245332469464759	0.0229063935031896	0.31430260649681	5.9010165	5.732412	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3348773_C11orf52	Relapsed	No_relapse	20	20	1.21087714724304	2.34075281672271	37.8305838196411	0.0246186996262792	0.0372740765339771	0.514830923466022	5.071597	4.7955445	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3373962_UBE2L6	Relapsed	No_relapse	20	20	-1.2652223971584	-2.34474816640015	36.2674354929904	0.0246298995815608	-0.632872690648318	-0.0459093093516818	6.3427275	6.6821185	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2451593_CHI3L1	Relapsed	No_relapse	20	20	-1.15631342409409	-2.36480160769089	30.298181354293	0.0246367267942928	-0.39041275707856	-0.0286522429214399	4.144724	4.3542565	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3623270_SHC4	Relapsed	No_relapse	20	20	-1.11843119060259	-2.34039655180461	37.8050391553348	0.0246429048791185	-0.301173960018968	-0.0217790399810325	2.6571885	2.818665	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2627080_C3orf14	Relapsed	No_relapse	20	20	-1.31014546264829	-2.36400253864536	29.9109736708571	0.0247708782499942	-0.726455940229835	-0.0529980597701645	2.1808825	2.5706095	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2670874_HHATL	Relapsed	No_relapse	20	20	1.08876002287134	2.35244985859555	32.9133523970388	0.0247824132346083	0.0165704505281551	0.228801549471846	4.217215	4.094529	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3634509_CIB2	Relapsed	No_relapse	20	20	-1.20823576705121	-2.34066120561473	36.3341188103382	0.0248536240324778	-0.509285736245243	-0.0365182637547563	2.9560455	3.2289475	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3439732_NINJ2	Relapsed	No_relapse	20	20	1.13039853417849	2.33622398330795	37.9988413335664	0.0248549266914219	0.0236026068742436	0.330060393125756	5.7646725	5.587841	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2887048_STK10	Relapsed	No_relapse	20	20	1.1503150159089	2.33355080950593	37.3616161250897	0.0251053268705562	0.0266670836040324	0.377390916395969	5.3413405	5.1393115	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3360772_FAM160A2	Relapsed	No_relapse	20	20	1.1865879194248	2.34242321959255	33.4775187550078	0.0252489808495187	0.0325600806578065	0.461077919342194	5.713679	5.46686	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3815005_GZMM	Relapsed	No_relapse	20	20	1.14039055841749	2.32934531425549	37.9050905731895	0.0252697975390886	0.0247989125161664	0.354257087483834	5.5912015	5.4016735	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3886143_SGK2	Relapsed	No_relapse	20	20	1.39068434813798	2.3370428017396	34.5647633583928	0.0253619677994016	0.062302285592386	0.889287714407614	5.7083625	5.2325675	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3016098_TRIM56	Relapsed	No_relapse	20	20	1.10505639698445	2.32695197136109	37.8802249112116	0.0254144119849555	0.0187259271810345	0.269514072818966	5.806027	5.661907	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4018729_IL13RA2	Relapsed	No_relapse	20	20	-1.1796047198056	-2.3540233607934	29.5276709173121	0.0254278112601389	-0.445186467220444	-0.0314205327795556	1.9683165	2.20662	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3262490_C10orf78	Relapsed	No_relapse	20	20	-1.28375509290022	-2.32619892125103	37.9759905667586	0.0254446771658629	-0.673991532991051	-0.0467484670089492	2.8087275	3.1690975	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3396084_VSIG2	Relapsed	No_relapse	20	20	1.48583714692934	2.35204965147063	29.8271551187034	0.0254690176247962	0.0751194609989366	1.06743253900106	5.7910695	5.2197935	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2354553_HSD3B1	Relapsed	No_relapse	20	20	1.16313979394332	2.32385156855677	37.9094001448463	0.0255936715795209	0.0280802823682359	0.407968717631765	3.0706885	2.852664	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2341645_HHLA3	Relapsed	No_relapse	20	20	1.54497768434985	2.32641679844438	36.7885112610719	0.0256135184414234	0.0808839541374315	1.17428804586257	5.202108	4.574522	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3390852_C11orf92	Relapsed	No_relapse	20	20	1.50829539118274	2.33643730867962	32.9640166938532	0.0256968037580411	0.0765975061791747	1.10924049382082	4.205824	3.612905	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3671076_HSD17B2	Relapsed	No_relapse	20	20	1.50478043883463	2.34560782357507	29.7804963961709	0.0258528214427089	0.0760826349285024	1.1030233650715	4.833262	4.243709	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3811596_SERPINB3	Relapsed	No_relapse	20	20	-1.2470246644557	-2.37082793781279	24.4750749164691	0.0259505496661638	-0.595463498977864	-0.0415165010221361	1.504457	1.822947	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2948547_NRM	Relapsed	No_relapse	20	20	1.18812118956502	2.38215112185812	22.59603047298	0.0260305779577935	0.0325129695176513	0.46485103048235	4.8280545	4.5793725	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3361621_RIC3	Relapsed	No_relapse	20	20	-1.10889787096366	-2.31457975371328	37.6822149089807	0.0261842281920458	-0.27959270903881	-0.0186602909611897	2.2906695	2.439796	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3975227_MAOA	Relapsed	No_relapse	20	20	1.5877397979125	2.31383886785303	37.9087256687855	0.0261948726625982	0.0833875990624267	1.25056140093757	6.9883945	6.32142	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3030873_ZNF862	Relapsed	No_relapse	20	20	1.09996185945789	2.31782443215373	36.2481623745782	0.0262147388430211	0.0172104125425252	0.257696587457475	5.064287	4.9268335	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4017961_AMMECR1	Relapsed	No_relapse	20	20	-1.13585171196204	-2.31587343417436	36.912650602878	0.0262254389822552	-0.344574415346456	-0.022974584653544	5.33064	5.5144145	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2340423_BPA.1	Relapsed	No_relapse	20	20	-1.24172870024945	-2.31945713362942	34.4325258830874	0.0264304936352534	-0.585895904016416	-0.0388040959835846	1.7908175	2.1031675	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2686213_FILIP1L	Relapsed	No_relapse	20	20	-1.12976561712577	-2.30612769250301	37.941947385139	0.0266613885395556	-0.330550438288387	-0.0214965617116131	3.1902015	3.366225	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3444086_KLRK1	Relapsed	No_relapse	20	20	-1.215850207507	-2.32786360858675	29.7571893466958	0.0269107931893285	-0.529423071704146	-0.0345079282958538	2.498274	2.7802395	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3375041_GPR44	Relapsed	No_relapse	20	20	1.20522165490276	2.31233144317249	33.3215730367187	0.0270759449766603	0.0324418317819413	0.50615516821806	5.4094325	5.140134	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3538555_PPM1A	Relapsed	No_relapse	20	20	1.34252457771789	2.3069117049033	34.0955004258348	0.0272623114114875	0.050634145271715	0.799262854728284	5.9258905	5.500942	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2433432_GJA5	Relapsed	No_relapse	20	20	-1.17099019838009	-2.31549895090301	31.4294822163695	0.0272754567011787	-0.428203827762385	-0.0272541722376148	2.778996	3.006725	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2772341_UGT2B4	Relapsed	No_relapse	20	20	-1.22154710709109	-2.31677613383552	30.8233602429727	0.0273335749797705	-0.542926425212901	-0.0344925747870993	1.700693	1.9894025	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3105581_CA3	Relapsed	No_relapse	20	20	1.11659538620676	2.2978071024598	36.8120866324337	0.0273564171943726	0.0187831680986055	0.299429831901394	4.737331	4.5782245	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3890099_MC3R	Relapsed	No_relapse	20	20	1.32080455433104	2.30042488738483	35.6421246520114	0.0273880491486006	0.0473974701741419	0.755436529825859	3.7307645	3.3293475	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4029152_PRKY	Relapsed	No_relapse	20	20	1.21082595004449	2.30961677809312	32.2890122484737	0.0274538617602094	0.0326701776619858	0.519312822338016	4.856379	4.5803875	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3424442_TMTC2	Relapsed	No_relapse	20	20	1.25386671587381	2.29507152743443	36.8187974949949	0.0275278145189928	0.0381896363455016	0.614578363654498	5.147992	4.821608	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2835715_GPX3	Relapsed	No_relapse	20	20	1.18651019760362	2.30636790505549	32.2096349749711	0.0276731918290023	0.0288784617236199	0.46457053827638	5.1558245	4.9091	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3443985_CLEC1A	Relapsed	No_relapse	20	20	-1.13394997800372	-2.29356587931449	36.3686452870219	0.0276974047081068	-0.341666166292773	-0.0210478337072271	2.0987405	2.2800975	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3350775_SIDT2	Relapsed	No_relapse	20	20	1.23772044481968	2.29941146277676	33.4671375936997	0.0278535755928041	0.0355901835212299	0.57978081647877	5.9233925	5.615707	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2617752_ACVR2B	Relapsed	No_relapse	20	20	1.10782269564879	2.29199749888656	35.5884144178295	0.0279306025150381	0.0169569615688626	0.278497038431137	4.7078565	4.5601295	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3512294_TSC22D1	Relapsed	No_relapse	20	20	1.34891645697643	2.28535169071052	37.9944962560492	0.0279618245380821	0.0493042550886813	0.814297744911317	6.829564	6.397763	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2940595_CAGE1	Relapsed	No_relapse	20	20	-1.13254235074509	-2.29125985914378	35.4728706926119	0.0279980083011912	-0.338587861118144	-0.0205421388818556	1.8383335	2.0178985	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3938215_CCDC116	Relapsed	No_relapse	20	20	1.11894373994992	2.28307232488816	37.6975780432206	0.0281549544092405	0.018332724636252	0.305942275363748	4.709542	4.5474045	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3963905_C22orf26	Relapsed	No_relapse	20	20	1.18718765890915	2.28175314265924	37.9993601939902	0.0281934545358424	0.0279208220150644	0.467175177984934	5.8441825	5.5966345	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3990727_RAB33A	Relapsed	No_relapse	20	20	-1.15935387973112	-2.28481206449135	36.7167375852038	0.0282002374256201	-0.402545310760386	-0.0240966892396134	3.9142025	4.1275235	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3317595_C11orf36	Relapsed	No_relapse	20	20	1.15745010213124	2.28113485611104	37.8360711017245	0.0282588738015707	0.0237156869401722	0.398184313059828	2.396302	2.185352	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2717819_	Relapsed	No_relapse	20	20	1.1886240688699	2.28316378240336	36.5854505797487	0.0283286800994834	0.0279733579684562	0.470611642031544	4.2961815	4.046889	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3430716_FICD	Relapsed	No_relapse	20	20	1.12882081812422	2.29155113249909	33.5727635816474	0.0283336267403697	0.019709127166287	0.329923872833714	4.5303975	4.355581	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2324097_PINK1	Relapsed	No_relapse	20	20	1.2207205726432	2.28550428946901	35.3465244982913	0.0283906640730383	0.0322426003331045	0.543223399666896	6.1842215	5.8964885	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2950277_HLA.DMA	Relapsed	No_relapse	20	20	-1.27786727560361	-2.31362314341926	27.4205061623706	0.0284144358547484	-0.667224648705374	-0.0402513512946258	5.1406305	5.4943685	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3928620_KRTAP11.1	Relapsed	No_relapse	20	20	1.1585312823564	2.28938402045223	33.4925243060306	0.0284890231061778	0.0237395859752734	0.400854414024727	3.7056865	3.4933895	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2870397_PJA2	Relapsed	No_relapse	20	20	1.40234420313834	2.28231670125758	35.796865870422	0.0285180920368787	0.0542541473399096	0.92142685266009	7.195816	6.7079755	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2413633_CYB5RL	Relapsed	No_relapse	20	20	-1.08887247464827	-2.28626747049743	33.610248690643	0.0286673892318646	-0.232068686488594	-0.013601313511406	3.6336625	3.7564975	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3770305_CD300C	Relapsed	No_relapse	20	20	1.1554821715566	2.29983737686083	29.6737809948369	0.0286732841424397	0.0232645219113676	0.393725478088633	5.749911	5.541416	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3940470_CRYBB2	Relapsed	No_relapse	20	20	1.17326263744108	2.28336486892998	34.0772565546865	0.0287650598638034	0.0253699665964131	0.435682033403587	5.3674135	5.1368875	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2421883_GBP1	Relapsed	No_relapse	20	20	-1.41848952804487	-2.29975423498847	29.3313903601934	0.0287661789423659	-0.952671591646511	-0.0560394083534888	5.379113	5.8834685	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3558118_DHRS1	Relapsed	No_relapse	20	20	1.24419274594387	2.27911175692902	35.3923107914692	0.0287988991968414	0.0345494074862504	0.595870592513749	5.7781045	5.4628945	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3138929_LRRC67	Relapsed	No_relapse	20	20	-1.20025088519793	-2.31707101660707	25.4916088122667	0.0288087639947741	-0.497174664159697	-0.0294973358403029	1.3852435	1.6485795	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3571810_ABCD4	Relapsed	No_relapse	20	20	1.13275471816785	2.27693541459824	35.6796242983564	0.0288908043101104	0.0196038816110165	0.340067118388984	5.13851	4.9586745	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2900195_ZNF165	Relapsed	No_relapse	20	20	1.18096687575643	2.27826521338193	35.029993145344	0.0289200443776404	0.0261448234062896	0.45379217659371	3.9321485	3.69218	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3476665_SCARB1	Relapsed	No_relapse	20	20	1.14267014471726	2.27336535779735	35.7648197428051	0.029111569915035	0.0207196343268926	0.364098365673107	5.2933695	5.1009605	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2771839_TMPRSS11D	Relapsed	No_relapse	20	20	-1.12208230356328	-2.28109537415532	32.6220203250912	0.0292074327501309	-0.314458832362747	-0.0178981676372528	2.088978	2.2551565	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3387708_LOC100131541	Relapsed	No_relapse	20	20	1.63996951820504	2.26598790916145	37.7864815531437	0.0292655346216681	0.0759712013564054	1.3513667986436	4.1772545	3.4635855	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3742212_ALOX15	Relapsed	No_relapse	20	20	1.11183060473532	2.26659372814432	37.3050149299087	0.0293021843104649	0.0162586475386225	0.289615352461379	4.0552365	3.9022995	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2636062_C3orf52	Relapsed	No_relapse	20	20	1.34843174780731	2.30053815918207	27.2206566757801	0.029305979107091	0.0467711348853831	0.815793865114617	6.229278	5.7979955	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3538403_LRRC9	Relapsed	No_relapse	20	20	-1.15072890857162	-2.31730327000931	23.972581501308	0.0293463465379956	-0.382957631660375	-0.0221383683396247	1.641466	1.844014	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2890239_MGAT4B	Relapsed	No_relapse	20	20	1.20795356749449	2.26527175671669	37.5675093333468	0.0293484381071923	0.0288910673757767	0.516238932624224	6.1012345	5.8286695	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2426734_AKNAD1	Relapsed	No_relapse	20	20	-1.12095588322935	-2.25324305334685	37.9939403972164	0.0300973513819146	-0.312729150787993	-0.0167298492120062	2.337226	2.5019555	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3354879_HYLS1	Relapsed	No_relapse	20	20	-1.22259112543974	-2.2508198374574	37.9968228695874	0.0302638213418342	-0.550717427085567	-0.0291665729144325	3.8062245	4.0961665	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3961496_MKL1	Relapsed	No_relapse	20	20	1.12662000941049	2.25671049216649	35.4408600444065	0.030292820313238	0.0173398721141899	0.32666212788581	5.3220425	5.1500415	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2835386_SLC6A7	Relapsed	No_relapse	20	20	1.09637056440004	2.24805227386372	37.4603493539448	0.0305420700450111	0.0131492454560463	0.252321754543954	4.7647435	4.632008	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3841901_NLRP2	Relapsed	No_relapse	20	20	1.28566653723023	2.26652045615646	30.302498811628	0.0307162759154939	0.0360038205719946	0.689029179428005	5.889137	5.5266205	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2434971_RFX5	Relapsed	No_relapse	20	20	-1.18109212572841	-2.24366881077635	37.802527324289	0.0307924503780321	-0.456813002740677	-0.0234299972593231	4.2863575	4.526479	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3396003_SIAE	Relapsed	No_relapse	20	20	1.43043555321319	2.28380289318961	25.9339305102097	0.0308172196494586	0.0515636483633517	0.981345351636648	5.0384425	4.521988	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4008427_NUDT11	Relapsed	No_relapse	20	20	-1.24045981540618	-2.24915148157424	35.1291632476111	0.0308731441243266	-0.59143718877056	-0.0303128112294402	3.0244055	3.3352805	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2774971_ANTXR2	Relapsed	No_relapse	20	20	1.48666335942649	2.26263977503449	30.3666178172579	0.0309660465297654	0.0559781994148003	1.0881778005852	6.375354	5.803276	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2598606_PECR	Relapsed	No_relapse	20	20	-1.23218766626254	-2.2662610285569	29.0348882991898	0.0310641839616343	-0.573051238671466	-0.0293927613285337	3.695884	3.997106	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2604998_IQCA1	Relapsed	No_relapse	20	20	-1.12397621007632	-2.24191503676817	36.1424139848244	0.0311965503983515	-0.321120933084062	-0.0161020669159383	2.649289	2.8179005	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3860999_ZNF781	Relapsed	No_relapse	20	20	-1.2170884352638	-2.25413277989106	31.6655967608987	0.0312437814776988	-0.539663526723118	-0.0272044732768815	1.658948	1.942382	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2617579_OXSR1	Relapsed	No_relapse	20	20	1.24178895076345	2.23772564825986	37.5960296311488	0.0312452559150029	0.0296845034837255	0.595155496516273	6.003943	5.691523	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3697090_ST3GAL2	Relapsed	No_relapse	20	20	1.14333168836413	2.27636323169344	25.9225868314384	0.0313231144013389	0.0187215571161355	0.367766442883864	4.6012175	4.4079735	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2429147_DENND2C	Relapsed	No_relapse	20	20	-1.07191276472964	-2.23509436775306	37.9883834137837	0.0313686868846309	-0.190931331659352	-0.00944366834064782	2.951105	3.0512925	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3644375_TSC2	Relapsed	No_relapse	20	20	1.1092757166888	2.23693717425176	36.7713651579766	0.0314397485039426	0.0140672541112356	0.285168745888765	5.5129685	5.3633505	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3336351_CCS	Relapsed	No_relapse	20	20	1.16080609528914	2.23080503808969	37.8586100116523	0.0316968930248384	0.0198812234590226	0.410372776540977	5.2458125	5.0306855	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2451155_PTPN7	Relapsed	No_relapse	20	20	1.14267331287601	2.23203044063744	36.458503460245	0.0318453465067444	0.0176567275271328	0.367169272472868	4.7842955	4.5918825	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3557408_EFS	Relapsed	No_relapse	20	20	1.10188067511009	2.22762377617957	37.9331162214449	0.0319143650454353	0.012762134681721	0.267173865318278	5.572889	5.432921	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3417161_RAB5B	Relapsed	No_relapse	20	20	1.299220678619	2.22848569811432	37.4568771999174	0.0319303513783614	0.0344225903888952	0.720870409611105	5.8089325	5.431286	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2733898_THAP9	Relapsed	No_relapse	20	20	-1.15852967629213	-2.22515556197118	37.7074957216884	0.0321304617772346	-0.405485208279917	-0.0191047917200835	2.246273	2.458568	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2558355_ASPRV1	Relapsed	No_relapse	20	20	1.13088011748996	2.22533249564649	37.5361638551992	0.032145953578738	0.0159571095406806	0.338934890459319	4.2684375	4.0909915	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4020938_DCAF12L1	Relapsed	No_relapse	20	20	-1.19344203747923	-2.23686202326623	32.5488794661138	0.0322672043250023	-0.487300295243086	-0.0229567047569134	3.2448955	3.500024	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3171865_LOC100132167	Relapsed	No_relapse	20	20	-1.25620420176476	-2.2219428429741	37.9007204506876	0.0323333021949612	-0.628910720934045	-0.0292312790659551	1.8070025	2.1360735	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3845681_MOBKL2A	Relapsed	No_relapse	20	20	1.12401983945578	2.23563943584487	32.6214463398848	0.0323392551252036	0.0151060869046593	0.32222891309534	6.2000655	6.031398	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2974566_TAAR2	Relapsed	No_relapse	20	20	-1.3118102019022	-2.22660437877368	35.7483593600988	0.0323657911540226	-0.748296195676328	-0.0348218043236721	2.1246735	2.5162325	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3475915_	Relapsed	No_relapse	20	20	-1.27450629580383	-2.22337123564264	37.0363684965333	0.0323734214259604	-0.668832276534777	-0.0310447234652233	2.1941255	2.544064	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2960399_C6orf155	Relapsed	No_relapse	20	20	-1.20379230521386	-2.22078641471396	37.9948377912509	0.0324027222136116	-0.511510437176281	-0.0236625628237197	3.2235405	3.491127	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3817501_CHAF1A	Relapsed	No_relapse	20	20	-1.21635849989994	-2.226040250192	35.6421505981834	0.0324264929596168	-0.540099930253158	-0.0250370697468418	5.801131	6.0836995	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3040175_PRPS1L1	Relapsed	No_relapse	20	20	-1.28241881744265	-2.2323668909318	33.0902167975999	0.0324740903415765	-0.685895197820618	-0.0318398021793822	1.3251145	1.683982	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3635198_BCL2A1	Relapsed	No_relapse	20	20	-1.28407947735756	-2.22250917274048	36.2153985295887	0.032580504125979	-0.689845589631189	-0.0316234103688113	3.7164755	4.07721	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3136888_TOX	Relapsed	No_relapse	20	20	1.50872252643177	2.22479232205943	34.1559452637545	0.032804933043083	0.0514415026154689	1.13521349738453	5.5467535	4.953426	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3928587_KRTAP21.2	Relapsed	No_relapse	20	20	1.37040089618765	2.2320936372168	31.2236615475292	0.0329181800384757	0.0393422913135328	0.869853708686467	5.2914015	4.8368035	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2317434_TPRG1L	Relapsed	No_relapse	20	20	1.2333318201765	2.21208358131493	37.4197829053156	0.0331429378068099	0.0255304365784074	0.579591563421592	6.7593965	6.4568355	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2449391_KCNT2	Relapsed	No_relapse	20	20	-1.11188879125763	-2.21302585998831	36.5300484214802	0.0332268112299339	-0.293167871570764	-0.0128571284292364	2.3683435	2.521356	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3031533_GIMAP4	Relapsed	No_relapse	20	20	-1.33818353634769	-2.20717708674077	37.106829987068	0.0335652784485015	-0.806052620387212	-0.0344993796127883	4.962427	5.382703	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2899393_BTN2A3	Relapsed	No_relapse	20	20	-1.20224089482517	-2.21749224156949	33.0719549706476	0.0335722356663407	-0.509505401340877	-0.0219465986591225	4.13241	4.398136	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2360346_CHRNB2	Relapsed	No_relapse	20	20	-1.22951641827006	-2.20929247953234	36.0593156608592	0.0335919966774352	-0.571717985185259	-0.02446401481474	5.8479995	6.1460905	0	two.sided	Welch Two Sample t-test	0.998325515159334
X3839910_FPR2	Relapsed	No_relapse	20	20	-1.15754317073268	-2.20469535257075	37.969133842308	0.0336072878307909	-0.404876081368624	-0.0172559186313763	2.6831845	2.8942505	0	two.sided	Welch Two Sample t-test	0.998325515159334
X4022183_HS6ST2	Relapsed	No_relapse	20	20	-1.22093339515729	-2.20470278465569	37.9211145806479	0.0336146746303416	-0.552434644837382	-0.0235343551626178	3.620199	3.9081835	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2893895_BMP6	Relapsed	No_relapse	20	20	-1.09574188926279	-2.20453363322836	37.8111082956299	0.0336457947428782	-0.253057252013215	-0.0107587479867852	4.417311	4.549219	0	two.sided	Welch Two Sample t-test	0.998325515159334
X2971724_FAM184A	Relapsed	No_relapse	20	20	-1.24716945510886	-2.21298112627234	34.2605854593691	0.0336608164094936	-0.611207927760505	-0.0261070722394947	3.20493	3.5235875	0	two.sided	Welch Two Sample t-test	0.998325515159334
